"","DATE","MONTH","YEAR","Country","Site","Data collector","TRAP TYPE","TRAP NO.","Trap location","SOAK TIME (DAYS)","DAY SET","MESH SIZE","Gap size (Cms)","Gap size 3/2 (cm)","Fisherman","Number of Fishers","No of traps","Trap Fished","GPS (0)","Total Catch (G)","Distance from park(M)","Kiswahili name","FAMILY","GENUS","SPECIES","FISH GROUPS","ENGLISH NAME","BY CATCH","FD/HC","LENGTH (Cm)","Depth (M)","Depth (cm)","WIDTH (Cm)","WEIGHT (kg)","WEIGHT (g)","PRICE PER GRADE","PRICE OF FISH (ksh)","Survey","Sea state","Trophic level","Id","Fish price_final","FunGr_Diet","Latitude","Longitude"
"9489",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,5,5,NA,1574,NA,"kikokwe","Serranidae","variola","Variola louti","Groupers","Lyretail grouper","No","FD",45.2,NA,TRUE,TRUE,0.713,713,156.86,220,0,0,0,0,220,"Piscivore",NA,NA
"9490",8,2,2017,"Kenya","Tiwi","Kosgei","Traditional","T","Tiwi",1,"42773",NA,0,NA,"BFVHU9462O",2,3,3,NA,1324,NA,"changu","Lethrinidae","Lethrinus","Lethrinus lentjan","Emperors","Pink ear emperor","No","FD",33.2,NA,TRUE,TRUE,0.556,556,122.32,220,0,0,0,0,220,"Pisc-Macro-Invert",NA,NA
"9491",8,2,2017,"Kenya","Tiwi","Kosgei","Traditional","T","Tiwi",1,"42773",NA,0,NA,"BFVHU9462O",2,3,3,NA,1324,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",31.6,NA,TRUE,TRUE,0.369,369,81.18,220,0,0,0,0,220,"Browser",NA,NA
"9492",8,2,2017,"Kenya","Tiwi","Kosgei","Traditional","T","Tiwi",1,"42773",NA,0,NA,"BFVHU9462O",2,3,3,NA,1324,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",34.9,NA,TRUE,TRUE,0.446,446,98.12,220,0,0,0,0,220,"Browser",NA,NA
"9493",8,2,2017,"Kenya","Tiwi","Kosgei","Traditional","T","Tiwi",1,"42773",NA,0,NA,"BFVHU9462O",2,3,3,NA,1324,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",35.3,NA,TRUE,TRUE,0.509,509,111.98,220,0,0,0,0,220,"Browser",NA,NA
"9494",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"GSMRH9240O",2,4,4,NA,1657,NA,"Pono","Scaridae","Leptoscarus","Leptoscarus vaigiensis","Parrotfishes","Seagrass parrotfish","No","FD",30.4,NA,TRUE,TRUE,0.442,442,97.24,220,0,0,0,0,220,"Browser",NA,NA
"9495",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"GSMRH9240O",2,4,4,NA,1657,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",18.3,NA,TRUE,TRUE,0.082,82,18.04,220,0,0,0,0,220,"Browser",NA,NA
"9496",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"GSMRH9240O",2,4,4,NA,1657,NA,"Pono","Scaridae","Leptoscarus","Leptoscarus vaigiensis","Parrotfishes","Seagrass parrotfish","No","FD",24.6,NA,TRUE,TRUE,0.185,185,40.7,220,0,0,0,0,220,"Browser",NA,NA
"9497",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"GSMRH9240O",2,4,4,NA,1657,NA,"changu","Lethrinidae","Lethrinus","Lethrinus lentjan","Emperors","Pink ear emperor","No","FD",27.1,NA,TRUE,TRUE,0.292,292,64.24,220,0,0,0,0,220,"Pisc-Macro-Invert",NA,NA
"9498",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"GSMRH9240O",2,4,4,NA,1657,NA,"Pono","Scaridae","Scarus","Scarus ghobban","Parrotfishes","Blue parrotfish","No","FD",31.3,NA,TRUE,TRUE,0.56,560,123.2,220,0,0,0,0,220,"Scrapers/Excavators",NA,NA
"9499",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"GSMRH9240O",2,4,4,NA,1657,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",19.1,NA,TRUE,TRUE,0.096,96,21.12,220,0,0,0,0,220,"Browser",NA,NA
"9500",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",29.4,NA,TRUE,TRUE,0.252,252,55.44,220,0,0,0,0,220,"Browser",NA,NA
"9501",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",28.7,NA,TRUE,TRUE,0.125,125,27.5,220,0,0,0,0,220,"Browser",NA,NA
"9502",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",29.4,NA,TRUE,TRUE,0.148,148,32.56,220,0,0,0,0,220,"Browser",NA,NA
"9503",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",28,NA,TRUE,TRUE,0.295,295,64.9,220,0,0,0,0,220,"Browser",NA,NA
"9504",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",26.9,NA,TRUE,TRUE,0.217,217,47.74,220,0,0,0,0,220,"Browser",NA,NA
"9505",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",29.6,NA,TRUE,TRUE,0.286,286,62.92,220,0,0,0,0,220,"Browser",NA,NA
"9506",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",28.7,NA,TRUE,TRUE,0.276,276,60.72,220,0,0,0,0,220,"Browser",NA,NA
"9507",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"tukwana","Lethrinidae","Lethrinus","Lethrinus mahsena","Emperors","Sky emperor","no","FD",25,NA,TRUE,TRUE,0.104,104,22.88,220,0,0,0,0,220,"Pisc-Macro-Invert",NA,NA
"9508",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"tukwana","Lethrinidae","Lethrinus","Lethrinus mahsena","Emperors","Sky emperor","no","FD",28.1,NA,TRUE,TRUE,0.265,265,58.3,220,0,0,0,0,220,"Pisc-Macro-Invert",NA,NA
"9509",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Tembo","Lutjanidae","Lutjanus","Lutjanus fulviflamma","Snappers","Dory snapper","No","FD",27.4,NA,TRUE,TRUE,0.251,251,55.22,220,0,0,0,0,220,"Invert-Macro",NA,NA
"9510",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Tembo","Lutjanidae","Lutjanus","Lutjanus fulviflamma","Snappers","Dory snapper","No","FD",31.4,NA,TRUE,TRUE,0.368,368,80.96,220,0,0,0,0,220,"Invert-Macro",NA,NA
"9511",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Pono","Scaridae","Scarus","Scarus ghobban","Parrotfishes","Blue parrotfish","No","FD",32.9,NA,TRUE,TRUE,0.462,462,101.64,220,0,0,0,0,220,"Scrapers/Excavators",NA,NA
"9512",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Pono","Scaridae","Scarus","Scarus ghobban","Parrotfishes","Blue parrotfish","No","FD",28.4,NA,TRUE,TRUE,0.255,255,56.1,220,0,0,0,0,220,"Scrapers/Excavators",NA,NA
"9513",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",28.1,NA,TRUE,TRUE,0.134,134,29.48,220,0,0,0,0,220,"Browser",NA,NA
"9514",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",22.9,NA,TRUE,TRUE,0.14,140,30.8,220,0,0,0,0,220,"Browser",NA,NA
"9515",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"changu","Lethrinidae","Lethrinus","Lethrinus lentjan","Emperors","Pink ear emperor","No","FD",24.2,NA,TRUE,TRUE,0.246,246,54.12,220,0,0,0,0,220,"Pisc-Macro-Invert",NA,NA
"9516",8,2,2017,"Kenya","Tiwi","Kosgei","Gated","G3","Tiwi",1,"42773",NA,3,NA,"BFVHU9462O",2,3,3,NA,4218,NA,"changu","Lethrinidae","Lethrinus","Lethrinus lentjan","Emperors","Pink ear emperor","No","FD",29.9,NA,TRUE,TRUE,0.394,394,86.68,220,0,0,0,0,220,"Pisc-Macro-Invert",NA,NA
"9517",7,2,2017,"Kenya","Mwaepe","Kosgei","Gated","G3","Mwaepe",1,"42772",NA,3,NA,"TUOJQ2157J",5,10,10,NA,2110,NA,"Pono","Scaridae","Scarus","Scarus ghobban","Parrotfishes","Blue parrotfish","No","FD",33.4,NA,TRUE,TRUE,0.593,593,88.95,150,0,0,0,0,150,"Scrapers/Excavators",NA,NA
"9518",7,2,2017,"Kenya","Mwaepe","Kosgei","Gated","G3","Mwaepe",1,"42772",NA,3,NA,"TUOJQ2157J",5,10,10,NA,2110,NA,"Pono","scaridae","Calotomus","Calotomus carolinus","Parrotfishes","Stareye parrotfish","no","FD",26.7,NA,TRUE,TRUE,0.273,273,40.95,150,0,0,0,0,150,"Browser",NA,NA
"9519",7,2,2017,"Kenya","Mwaepe","Kosgei","Gated","G3","Mwaepe",1,"42772",NA,3,NA,"TUOJQ2157J",5,10,10,NA,2110,NA,"Pono","scaridae","Calotomus","Calotomus carolinus","Parrotfishes","Stareye parrotfish","no","FD",26.4,NA,TRUE,TRUE,0.267,267,40.05,150,0,0,0,0,150,"Browser",NA,NA
"9520",24,3,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated","G3","Kenyatta",1,"42817",NA,3,NA,"ZUBAW1884U",2,23,23,NA,422,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",26.1,NA,TRUE,TRUE,0.206,206,57.68,280,0,0,0,0,280,"Browser",NA,NA
"9521",24,3,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated","G3","Kenyatta",1,"42817",NA,3,NA,"ZUBAW1884U",2,23,23,NA,422,NA,"changu","Lethrinidae","Lethrinus","Lethrinus lentjan","Emperors","Pink ear emperor","No","FD",25.8,NA,TRUE,TRUE,0.216,216,60.48,280,0,0,0,0,280,"Pisc-Macro-Invert",NA,NA
"9522",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Mkundaji","Mullidae","Parupeneus","Parupeneus barberinus","Goatfishes","Dash and dot goatfish","No","FD",35.7,NA,TRUE,TRUE,0.488,488,136.64,280,0,0,0,0,280,"Invert-Micro",NA,NA
"9523",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"changu","Lethrinidae","Lethrinus","Lethrinus lentjan","Emperors","Pink ear emperor","No","FD",26.6,NA,TRUE,TRUE,0.236,236,66.08,280,0,0,0,0,280,"Pisc-Macro-Invert",NA,NA
"9524",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",29.3,NA,TRUE,TRUE,0.237,237,66.36,280,0,0,0,0,280,"Browser",NA,NA
"9525",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",22.1,NA,TRUE,TRUE,0.116,116,32.48,280,0,0,0,0,280,"Browser",NA,NA
"9526",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",34.4,NA,TRUE,TRUE,0.441,441,123.48,280,0,0,0,0,280,"Browser",NA,NA
"9527",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",24.2,NA,TRUE,TRUE,0.154,154,43.12,280,0,0,0,0,280,"Browser",NA,NA
"9528",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",28.7,NA,TRUE,TRUE,0.26,260,72.8,280,0,0,0,0,280,"Browser",NA,NA
"9529",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",27.6,NA,TRUE,TRUE,0.22,220,61.6,280,0,0,0,0,280,"Browser",NA,NA
"9530",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"changu","Lethrinidae","Lethrinus","Lethrinus lentjan","Emperors","Pink ear emperor","No","FD",22.6,NA,TRUE,TRUE,0.101,101,28.28,280,0,0,0,0,280,"Pisc-Macro-Invert",NA,NA
"9531",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",35.2,NA,TRUE,TRUE,0.442,442,123.76,280,0,0,0,0,280,"Browser",NA,NA
"9532",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",29.3,NA,TRUE,TRUE,0.271,271,75.88,280,0,0,0,0,280,"Browser",NA,NA
"9533",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",23.6,NA,TRUE,TRUE,0.13,130,36.4,280,0,0,0,0,280,"Browser",NA,NA
"9534",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",26.7,NA,TRUE,TRUE,0.195,195,54.6,280,0,0,0,0,280,"Browser",NA,NA
"9535",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",24.8,NA,TRUE,TRUE,0.165,165,46.2,280,0,0,0,0,280,"Browser",NA,NA
"9536",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",26.7,NA,TRUE,TRUE,0.207,207,57.96,280,0,0,0,0,280,"Browser",NA,NA
"9537",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",31.1,NA,TRUE,TRUE,0.322,322,90.16,280,0,0,0,0,280,"Browser",NA,NA
"9538",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",29.6,NA,TRUE,TRUE,0.328,328,91.84,280,0,0,0,0,280,"Browser",NA,NA
"9539",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"WJVOO8003D",1,12,12,NA,4412,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",20.6,NA,TRUE,TRUE,0.099,99,27.72,280,0,0,0,0,280,"Browser",NA,NA
"9540",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"AVBTU4204G",1,12,12,NA,3311,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",30.2,NA,TRUE,TRUE,0.388,388,108.64,280,0,0,0,0,280,"Browser",NA,NA
"9541",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"AVBTU4204G",1,12,12,NA,3311,NA,"Nyamvi","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","no","FD",48.6,NA,TRUE,TRUE,1.11,1110,310.8,280,0,0,0,0,310.8,"Invert-Macro",NA,NA
"9542",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"AVBTU4204G",1,12,12,NA,3311,NA,"Nyamvi","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","no","FD",48.8,NA,TRUE,TRUE,1.12,1120,313.6,280,0,0,0,0,313.6,"Invert-Macro",NA,NA
"9543",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"AVBTU4204G",1,12,12,NA,3311,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",31,NA,TRUE,TRUE,0.344,344,96.32,280,0,0,0,0,280,"Browser",NA,NA
"9544",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"AVBTU4204G",1,12,12,NA,3311,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",30.4,NA,TRUE,TRUE,0.349,349,97.72,280,0,0,0,0,280,"Browser",NA,NA
"9545",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",18.8,NA,TRUE,TRUE,0.081,81,22.68,280,0,0,0,0,280,"Browser",NA,NA
"9546",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",21.2,NA,TRUE,TRUE,0.1,100,28,280,0,0,0,0,280,"Browser",NA,NA
"9547",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",21.3,NA,TRUE,TRUE,0.095,95,26.6,280,0,0,0,0,280,"Browser",NA,NA
"9548",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",34.4,NA,TRUE,TRUE,0.276,276,77.28,280,0,0,0,0,280,"Browser",NA,NA
"9549",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",28.6,NA,TRUE,TRUE,0.272,272,76.16,280,0,0,0,0,280,"Browser",NA,NA
"9550",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",24.1,NA,TRUE,TRUE,0.122,122,34.16,280,0,0,0,0,280,"Browser",NA,NA
"9551",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"changu","Lethrinidae","Lethrinus","Lethrinus lentjan","Emperors","Pink ear emperor","No","FD",22.9,NA,TRUE,TRUE,0.124,124,34.72,280,0,0,0,0,280,"Pisc-Macro-Invert",NA,NA
"9552",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus harak","Scavengers","Black spot snapper","No","FD",27.6,NA,TRUE,TRUE,0.257,257,71.96,280,0,0,0,0,280,"Predator",NA,NA
"9553",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",30.2,NA,TRUE,TRUE,0.419,419,117.32,280,0,0,0,0,280,"Browser",NA,NA
"9554",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus harak","Scavengers","Black spot snapper","No","FD",23.3,NA,TRUE,TRUE,0.382,382,106.96,280,0,0,0,0,280,"Predator",NA,NA
"9555",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",26.3,NA,TRUE,TRUE,0.476,476,133.28,280,0,0,0,0,280,"Browser",NA,NA
"9556",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",23.7,NA,TRUE,TRUE,0.33,330,92.4,280,0,0,0,0,280,"Browser",NA,NA
"9557",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",28.3,NA,TRUE,TRUE,0.284,284,79.52,280,0,0,0,0,280,"Browser",NA,NA
"9558",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",26.2,NA,TRUE,TRUE,0.206,206,57.68,280,0,0,0,0,280,"Browser",NA,NA
"9559",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",22.4,NA,TRUE,TRUE,0.123,123,34.44,280,0,0,0,0,280,"Browser",NA,NA
"9560",6,4,2017,"Kenya","Bamburi","Maureen/Kosgei","Gated",NA,"Kenyatta",1,"42830",NA,NA,NA,"DZHXV4280Z",2,20,20,NA,6650,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus harak","Scavengers","Black spot snapper","No","FD",26.1,NA,TRUE,TRUE,0.191,191,53.48,280,0,0,0,0,280,"Predator",NA,NA
